"ID";"total distance";"cumulative distance";"straightness";"msd";"intensity use";"sinuosity";"tac";"start";"end";"time duration (days)";"julian_start";"julian_end"
"A75658_2009_fall";2597271,64473249;4410820,17551158;0,588840973194118;691722731296,41;4,07656761166157;0,00660120459937933;2,14722129674416;"2009-09-08 08:00:00";"2009-10-08 22:00:00";30,5833333333333;251;281
"A75659_2009_fall";2788616,22489739;3372648,41058878;0,826832769209572;846040085158,188;3,47692835099357;0,00548117441553563;1,79131578643483;"2009-09-07 12:00:00";"2009-09-24 22:00:00";17,4166666666667;250;267
"A75659_2010_fall";2891524,35544598;3478370,66498313;0,831287011633074;916510867898,083;4,1979379330092;0,00641357449347822;1,82949155718795;"2010-09-08 00:00:00";"2010-09-25 22:00:00";17,9166666666667;251;268
"A75659_2010_spring";3129245,09664019;4408278,04014801;0,709856562617162;813780269705,465;3,68384616523151;0,00591790385456752;1,58460961481036;"2010-02-28 01:00:00";"2010-03-19 23:00:00";19,9166666666667;59;78
"A75659_2011_spring";2989196,05241662;3645449,4364732;0,819980116171499;896086933920,005;4,72115341273653;0,0072651396639452;1,80758806003691;"2011-02-26 01:00:00";"2011-03-20 21:00:00";22,8333333333333;57;79
"A80419_2008_fall";2790821,65777398;3252749,08395153;0,857988607711363;886947110928,055;3,8397229521451;0,00531988619668293;1,48035179357639;"2008-09-19 00:00:00";"2008-10-03 22:00:00";14,9166666666667;263;277
"A80419_2009_fall";2737350,49067156;3114378,93360226;0,878939444759663;794989972827,621;3,57528565433458;0,00475541690507649;1,50156060355551;"2009-09-04 00:00:00";"2009-09-19 22:00:00";15,9166666666667;247;262
"A80419_2009_spring";3083915,0958406;3462401,23200755;0,890686806408193;1088084946158,05;4,09712007297298;0,00491863955807647;1,77989535823522;"2009-02-16 01:00:00";"2009-03-09 17:00:00";21,6666666666667;47;68
"A80419_2010_fall";2803270,9835392;3345132,66630939;0,838014890043806;613192745330,466;4,18565422829922;0,00497264929471725;1,77409128324381;"2010-09-10 12:00:00";"2010-09-28 22:00:00";18,4166666666667;253;271
"A80419_2010_spring";3091698,02544714;3596896,03111538;0,85954611940463;897134280221,211;4,10861493375661;0,00513717904322514;1,20535930122575;"2010-02-13 01:00:00";"2010-03-01 23:00:00";16,9166666666667;44;60
