id.yr.season,study,tag,id,N_locs,start_mig,end_mig
Camaces_2017_fall,douro-spain,17017,Camaces,381,2017-08-01T14:00:00Z,2017-11-30T02:58:48.485361Z
Castor_2014_fall,oppel-balkans,135955,Castor,2157,2014-08-22T05:00:00Z,2014-10-05T22:00:00Z
Castor_2014_spring,oppel-balkans,135955,Castor,530,,
Castor_2015_fall,oppel-balkans,135955,Castor,2164,2015-08-04T12:38:42.000338Z,2015-10-12T22:00:00Z
Castor_2015_spring,oppel-balkans,135955,Castor,2121,2015-03-05T03:27:45.548223Z,2015-04-15T06:10:52.346732Z
Castor_2016_spring,oppel-balkans,135955,Castor,575,,
Djibouti_2013_fall,buechley-mideast,127589,Djibouti,1540,,
Djibouti_2013_spring,buechley-mideast,127589,Djibouti,516,,
Djibouti_2014_spring,buechley-mideast,127589,Djibouti,1030,,
Dobromir_2012_fall,oppel-balkans,118150,Dobromir,1489,2012-08-18T21:00:00Z,2012-12-03T05:32:41.965282Z
Dobromir_2013_fall,oppel-balkans,118150,Dobromir,2239,,
Dobromir_2013_spring,oppel-balkans,118150,Dobromir,2217,,
Dobromir_2014_fall,oppel-balkans,118150,Dobromir,2173,2014-08-05T07:00:00Z,2014-10-13T09:43:41.736814Z
Dobromir_2014_spring,oppel-balkans,118150,Dobromir,2125,2014-03-08T04:00:00Z,2014-06-25T23:00:00Z
Dobromir_2015_fall,oppel-balkans,118150,Dobromir,2188,2015-07-05T05:00:00Z,2015-11-06T07:15:49.899267Z
Dobromir_2015_spring,oppel-balkans,118150,Dobromir,2160,2015-03-02T04:00:00Z,2015-05-20T02:10:40.861368Z
Dobromir_2016_fall,oppel-balkans,118150,Dobromir,997,2016-08-18T05:00:00Z,2016-09-29T07:36:40.309713Z
Dobromir_2016_spring,oppel-balkans,118150,Dobromir,2209,2016-04-26T09:31:35.173294Z,2016-06-30T23:00:00Z
Douro_2017_fall,life.rupis-spain,48797733050,Douro,1406,2017-08-25T11:43:02.116403Z,2017-09-15T07:35:26.129549Z
Douro_2017_spring,life.rupis-spain,48797733050,Douro,175,,
Douro_2018_fall,life.rupis-spain,48797733050,Douro,1991,2018-08-25T07:00:00Z,2018-10-09T20:00:00Z
Douro_2018_spring,life.rupis-spain,48797733050,Douro,1717,2018-01-24T06:00:00Z,2018-03-03T03:00:40.837082Z
Ekhi_2018_fall,migra-spain,5533,Ekhi,2622,2018-09-01T06:00:00Z,2018-09-22T08:00:32.174629Z
Elodie_2016_fall,oppel-balkans,135956,Elodie,1426,2016-09-27T04:00:00Z,2016-10-20T23:20:49.478388Z
Elodie_2017_fall,oppel-balkans,135956,Elodie,908,,
Elodie_2017_spring,oppel-balkans,135956,Elodie,2257,,
Endoia_2017_fall,migra-spain,5534,Endoia,856,2017-09-03T06:00:00Z,2017-11-16T02:58:48.485361Z
Faia_2017_fall,life.rupis-spain,48505476460,Faia,1956,2017-08-23T08:00:00Z,2017-12-31T17:00:00Z
Faia_2017_spring,life.rupis-spain,48505476460,Faia,218,,
Faia_2018_fall,life.rupis-spain,48505476460,Faia,678,2018-08-27T19:01:11.514639Z,2018-10-31T02:58:48.485361Z
Faia_2018_spring,life.rupis-spain,48505476460,Faia,1567,2018-02-10T07:00:00Z,2018-03-24T19:02:12.036965Z
Gardon_2016_fall,kobierzycki-france,707,Gardon,2758,2016-09-09T01:00:00Z,2016-09-27T10:04:29.620714Z
Gardon_2017_fall,kobierzycki-france,707,Gardon,2737,2017-09-08T05:00:00Z,2017-09-25T23:14:36.221019Z
Gardon_2017_spring,kobierzycki-france,707,Gardon,2085,2017-02-25T13:55:12.971714Z,2017-04-05T16:39:01.679236Z
Gardon_2018_fall,kobierzycki-france,707,Gardon,843,2018-09-09T05:00:00Z,2018-09-29T09:11:45.579221Z
Gardon_2018_spring,kobierzycki-france,707,Gardon,2017,2018-01-10T00:00:00Z,2018-03-31T16:00:00Z
Gurman_2017_fall,karyakin-russia,114,Gurman,1441,2017-09-08T05:00:00Z,2017-11-01T10:52:26.753686Z
Gurman_2018_fall,karyakin-russia,114,Gurman,1490,,
Gurman_2018_spring,karyakin-russia,114,Gurman,2117,,
H36_2018_fall,efrat-israel,180319,H36,576,2018-08-27T06:00:00Z,2018-09-20T17:10:54.039386Z
Haydi_2014_fall,buechley-mideast,132084,Haydi,1514,2014-09-04T04:48:55.173183Z,2014-11-10T06:01:07.584009Z
Haydi_2014_spring,buechley-mideast,132084,Haydi,169,,
Haydi_2015_fall,buechley-mideast,132084,Haydi,1288,2015-09-14T16:00:46.786041Z,2015-10-24T13:56:17.072721Z
Haydi_2015_spring,buechley-mideast,132084,Haydi,1408,2015-04-09T08:28:25.408936Z,2015-05-26T14:17:11.879434Z
Haydi_2016_spring,buechley-mideast,132084,Haydi,746,,
Heracles_2013_fall,oppel-balkans,130676,Heracles,204,,
Huebra_2017_fall,douro-spain,17021,Huebra,2586,2017-09-18T16:54:48.674196Z,2017-10-15T14:59:59.426723Z
Huebra_2017_spring,douro-spain,17021,Huebra,269,,
Huebra_2018_fall,douro-spain,17021,Huebra,2973,2018-09-26T00:43:46.750740Z,2018-10-28T22:44:23.793351Z
Huebra_2018_spring,douro-spain,17021,Huebra,2068,2018-02-02T06:00:00Z,2018-03-02T12:41:17.485715Z
Ibrahim_2013_fall,oppel-balkans,131248,Ibrahim,380,2013-08-31T08:34:43.234288Z,2013-09-20T10:25:54.918546Z
Igdir_2012_fall,buechley-mideast,118175,Igdir,1620,2012-09-18T23:07:34.603320Z,2012-10-12T14:45:40.711352Z
Igdir_2013_fall,buechley-mideast,118175,Igdir,2123,2013-09-21T23:35:10.987513Z,2013-10-18T12:42:48.762518Z
Igdir_2013_spring,buechley-mideast,118175,Igdir,1770,2013-03-16T16:23:40.746889Z,2013-04-09T03:54:49.824447Z
Igdir_2014_fall,buechley-mideast,118175,Igdir,1894,2014-10-04T19:34:37.061982Z,2014-11-06T12:20:37.138621Z
Igdir_2014_spring,buechley-mideast,118175,Igdir,1945,2014-02-28T14:58:20.434709Z,2014-03-30T07:23:49.788225Z
Igdir_2015_spring,buechley-mideast,118175,Igdir,889,,
Ikaros_2012_fall,oppel-balkans,118145,Ikaros,145,2012-08-23T21:39:41.165056Z,2012-09-08T02:55:43.590538Z
Iliaz_2012_fall,oppel-balkans,118153,Iliaz,1322,2012-09-09T11:00:00Z,2012-12-31T23:00:00Z
Iliaz_2013_fall,oppel-balkans,118153,Iliaz,2328,,
Iliaz_2013_spring,oppel-balkans,118153,Iliaz,2261,,
Iliaz_2014_fall,oppel-balkans,118153,Iliaz,2261,2014-06-28T19:57:16.767602Z,2015-01-07T19:50:07.679770Z
Iliaz_2014_spring,oppel-balkans,118153,Iliaz,2253,2014-03-07T20:18:52.242141Z,2014-07-04T17:24:58.854541Z
Iliaz_2015_fall,oppel-balkans,118153,Iliaz,2285,2015-10-28T03:15:22.418317Z,2015-11-06T07:49:19.128420Z
Iliaz_2015_spring,oppel-balkans,118153,Iliaz,2229,2015-04-06T07:00:24.955806Z,2015-05-03T14:23:30.754144Z
Iliaz_2016_fall,oppel-balkans,118153,Iliaz,2196,2016-08-26T04:00:00Z,2016-09-22T15:06:20.542090Z
Iliaz_2016_spring,oppel-balkans,118153,Iliaz,2149,2016-01-02T05:00:00Z,2016-05-03T08:56:07.998795Z
Iliaz_2017_fall,oppel-balkans,118153,Iliaz,2109,2017-08-23T11:34:15.752143Z,2017-11-07T23:00:00Z
Iliaz_2017_spring,oppel-balkans,118153,Iliaz,2090,2017-04-02T20:32:25.222305Z,2017-05-02T21:33:25.263789Z
