ID,total distance,cumulative distance,straightness,msd,intensity use,sinuosity,tac,start,end,time duration (days),julian_start,julian_end
X2HN_2015_fall,3075596.98041661,5239482.4880255,0.587003962213002,1033552404147.71,4.04801900592578,0.000859050180802293,5.24553028618933e-07,2015-09-10 10:00:00,2015-10-14 21:00:00,34.4583333333333,253,287
X2HN_2018_fall,2774733.76088458,3461319.69281064,0.801640416702293,1073442662097.29,3.87471703592015,0.000674300891297433,5.31415086721127e-07,2018-09-01 11:00:00,2018-09-22 22:00:00,21.4583333333333,244,265
X2HN_2018_spring,2988464.05202105,6610716.65104283,0.452063552224649,773004246477.35,4.82631361999764,0.000661200730502202,8.31472045690642e-07,2018-03-18 12:00:00,2018-05-05 23:00:00,48.4583333333333,77,125
X2HP_2016_fall,1043021.92491673,2361974.59841399,0.441588967814089,201059711749.789,3.83518113533354,0.00168173297223273,9.42576104451286e-07,2016-07-25 07:00:00,2016-10-10 11:00:00,77.1666666666667,207,284
X2HP_2018_fall,1570373.04198973,1881554.85864888,0.83461453955023,226902827336.049,3.73816988736319,0.00157694330885817,6.47208281103743e-07,2018-08-23 06:00:00,2018-08-31 18:00:00,8.5,235,243
X2HP_2018_spring,1660930.42452222,3021064.93298295,0.549783093500823,152525109776.726,4.86149396472078,0.00198197858878523,5.5004081435768e-07,2018-04-23 08:00:00,2018-05-17 20:00:00,24.5,113,137
X95N_2018_fall,2788166.58839361,3090145.23231763,0.902276876579831,733530705239.241,5.91097636172085,0.00090616828382836,4.63639486343262e-07,2018-09-09 06:00:00,2018-09-21 19:00:00,12.5416666666667,252,264
X95P_2018_fall,3058447.31335354,5116371.89192166,0.597776584259361,830275883562.55,5.18762341801696,0.00204655003084041,7.48227710133674e-07,2018-09-23 07:00:00,2018-11-05 19:00:00,43.5,266,309
X95R_2016_fall,2928872.65689442,4094111.75426001,0.715386592426761,1082920964055.03,4.13528754507029,0.00105029931832527,6.35114504513845e-07,2016-09-07 07:00:00,2016-10-01 21:00:00,24.5833333333333,251,275
X9FC_2017_fall,1561587.0365466,1806933.11691857,0.864219611631024,224832044051.908,4.11413465865575,0.000257279179404734,4.48958518299744e-07,2017-09-10 07:00:00,2017-09-16 20:00:00,6.54166666666667,253,259
X9FH_2017_fall,2984699.35828796,5034565.57198771,0.592841490613374,960174519372.148,4.70186861433567,0.000627208567157186,8.74870552375919e-07,2017-10-08 00:00:00,2017-11-21 23:00:00,44.9583333333333,281,325
X9FJ_2017_fall,2891366.48610345,5195569.11192818,0.556506212084707,781592610408.965,4.5983575474369,0.000292334501530075,7.708273421096e-07,2017-08-12 08:00:00,2017-09-18 20:00:00,37.5,224,261
A75657_2007_fall,2811934.07362551,4079989.31992094,0.689201331948583,836458659964.458,3.80816437853161,0.00072745786783737,7.43179326735389e-07,2007-09-08 00:00:00,2007-09-25 18:00:00,17.75,251,268
A75657_2008_fall,2800207.69060157,3442669.87445276,0.813382575942366,798149387927.974,3.53898912243982,0.000180656624189387,4.89718205762022e-07,2008-09-02 00:00:00,2008-09-13 22:00:00,11.9166666666667,246,257
A75657_2008_spring,2939257.76136832,3569267.33071089,0.823490506322739,734425808153.299,3.93988311676786,0.00061602362662028,5.81377120640728e-07,2008-03-01 01:00:00,2008-03-14 21:00:00,13.8333333333333,61,74
A75657_2009_fall,2824550.74159592,3712916.08758099,0.760736487162613,934683500779.624,4.97577000760698,0.000321746655916813,7.47982591136634e-07,2009-09-15 00:00:00,2009-10-01 20:00:00,16.8333333333333,258,274
A75657_2009_spring,2943445.98886291,3487633.75822534,0.843966480689378,523445195013.054,5.73910843773425,0.00151593584330921,6.54179830614083e-07,2009-02-23 01:00:00,2009-03-17 23:00:00,22.9166666666667,54,76
A75657_2010_fall,2829988.71932426,3534353.44603828,0.80070902996316,825269065751.647,4.30577454618486,0.000179559533976889,1.00782066041901e-06,2010-09-10 02:00:00,2010-09-24 22:00:00,14.8333333333333,253,267
